dependency_group_id,constructor_family,linear_context,exact_relation,aggregate_coordinate,component_coordinates,n_members,linearity_argument,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_C2_PROD_ece28,C2,"PROD(pinj_b,ece28)","PROD(pinj,ece28) = sum_b PROD(pinj_b,ece28)","PROD(pinj,ece28)","PROD(pinj_15l,ece28)|PROD(pinj_15r,ece28)|PROD(pinj_21l,ece28)|PROD(pinj_21r,ece28)|PROD(pinj_30l,ece28)|PROD(pinj_30r,ece28)|PROD(pinj_33l,ece28)|PROD(pinj_33r,ece28)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece28)|PROD(pinj_21l,ece28)|PROD(pinj_21r,ece28)|PROD(pinj_33l,ece28)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece28,C3,"RATIO(pinj_b,ece28)","RATIO(pinj,ece28) = sum_b RATIO(pinj_b,ece28)","RATIO(pinj,ece28)","RATIO(pinj_15l,ece28)|RATIO(pinj_15r,ece28)|RATIO(pinj_21l,ece28)|RATIO(pinj_21r,ece28)|RATIO(pinj_30l,ece28)|RATIO(pinj_30r,ece28)|RATIO(pinj_33l,ece28)|RATIO(pinj_33r,ece28)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece28)|RATIO(pinj_21l,ece28)|RATIO(pinj_21r,ece28)|RATIO(pinj_33l,ece28)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece28,C6,LEVEL_RATE(ece28|pinj_b),LEVEL_RATE(ece28|pinj) = sum_b LEVEL_RATE(ece28|pinj_b),LEVEL_RATE(ece28|pinj),LEVEL_RATE(ece28|pinj_15l)|LEVEL_RATE(ece28|pinj_15r)|LEVEL_RATE(ece28|pinj_21l)|LEVEL_RATE(ece28|pinj_21r)|LEVEL_RATE(ece28|pinj_30l)|LEVEL_RATE(ece28|pinj_30r)|LEVEL_RATE(ece28|pinj_33l)|LEVEL_RATE(ece28|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece28|pinj_15r)|LEVEL_RATE(ece28|pinj_21l)|LEVEL_RATE(ece28|pinj_21r)|LEVEL_RATE(ece28|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece28,C7,RATE_OVER_LEVEL(pinj_b|ece28),RATE_OVER_LEVEL(pinj|ece28) = sum_b RATE_OVER_LEVEL(pinj_b|ece28),RATE_OVER_LEVEL(pinj|ece28),RATE_OVER_LEVEL(pinj_15l|ece28)|RATE_OVER_LEVEL(pinj_15r|ece28)|RATE_OVER_LEVEL(pinj_21l|ece28)|RATE_OVER_LEVEL(pinj_21r|ece28)|RATE_OVER_LEVEL(pinj_30l|ece28)|RATE_OVER_LEVEL(pinj_30r|ece28)|RATE_OVER_LEVEL(pinj_33l|ece28)|RATE_OVER_LEVEL(pinj_33r|ece28),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece28)|RATE_OVER_LEVEL(pinj_21l|ece28)|RATE_OVER_LEVEL(pinj_21r|ece28)|RATE_OVER_LEVEL(pinj_33l|ece28),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece29,C2,"PROD(pinj_b,ece29)","PROD(pinj,ece29) = sum_b PROD(pinj_b,ece29)","PROD(pinj,ece29)","PROD(pinj_15l,ece29)|PROD(pinj_15r,ece29)|PROD(pinj_21l,ece29)|PROD(pinj_21r,ece29)|PROD(pinj_30l,ece29)|PROD(pinj_30r,ece29)|PROD(pinj_33l,ece29)|PROD(pinj_33r,ece29)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece29)|PROD(pinj_21l,ece29)|PROD(pinj_21r,ece29)|PROD(pinj_33l,ece29)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece29,C3,"RATIO(pinj_b,ece29)","RATIO(pinj,ece29) = sum_b RATIO(pinj_b,ece29)","RATIO(pinj,ece29)","RATIO(pinj_15l,ece29)|RATIO(pinj_15r,ece29)|RATIO(pinj_21l,ece29)|RATIO(pinj_21r,ece29)|RATIO(pinj_30l,ece29)|RATIO(pinj_30r,ece29)|RATIO(pinj_33l,ece29)|RATIO(pinj_33r,ece29)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece29)|RATIO(pinj_21l,ece29)|RATIO(pinj_21r,ece29)|RATIO(pinj_33l,ece29)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece29,C6,LEVEL_RATE(ece29|pinj_b),LEVEL_RATE(ece29|pinj) = sum_b LEVEL_RATE(ece29|pinj_b),LEVEL_RATE(ece29|pinj),LEVEL_RATE(ece29|pinj_15l)|LEVEL_RATE(ece29|pinj_15r)|LEVEL_RATE(ece29|pinj_21l)|LEVEL_RATE(ece29|pinj_21r)|LEVEL_RATE(ece29|pinj_30l)|LEVEL_RATE(ece29|pinj_30r)|LEVEL_RATE(ece29|pinj_33l)|LEVEL_RATE(ece29|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece29|pinj_15r)|LEVEL_RATE(ece29|pinj_21l)|LEVEL_RATE(ece29|pinj_21r)|LEVEL_RATE(ece29|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece29,C7,RATE_OVER_LEVEL(pinj_b|ece29),RATE_OVER_LEVEL(pinj|ece29) = sum_b RATE_OVER_LEVEL(pinj_b|ece29),RATE_OVER_LEVEL(pinj|ece29),RATE_OVER_LEVEL(pinj_15l|ece29)|RATE_OVER_LEVEL(pinj_15r|ece29)|RATE_OVER_LEVEL(pinj_21l|ece29)|RATE_OVER_LEVEL(pinj_21r|ece29)|RATE_OVER_LEVEL(pinj_30l|ece29)|RATE_OVER_LEVEL(pinj_30r|ece29)|RATE_OVER_LEVEL(pinj_33l|ece29)|RATE_OVER_LEVEL(pinj_33r|ece29),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece29)|RATE_OVER_LEVEL(pinj_21l|ece29)|RATE_OVER_LEVEL(pinj_21r|ece29)|RATE_OVER_LEVEL(pinj_33l|ece29),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece30,C2,"PROD(pinj_b,ece30)","PROD(pinj,ece30) = sum_b PROD(pinj_b,ece30)","PROD(pinj,ece30)","PROD(pinj_15l,ece30)|PROD(pinj_15r,ece30)|PROD(pinj_21l,ece30)|PROD(pinj_21r,ece30)|PROD(pinj_30l,ece30)|PROD(pinj_30r,ece30)|PROD(pinj_33l,ece30)|PROD(pinj_33r,ece30)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece30)|PROD(pinj_21l,ece30)|PROD(pinj_21r,ece30)|PROD(pinj_33l,ece30)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece30,C3,"RATIO(pinj_b,ece30)","RATIO(pinj,ece30) = sum_b RATIO(pinj_b,ece30)","RATIO(pinj,ece30)","RATIO(pinj_15l,ece30)|RATIO(pinj_15r,ece30)|RATIO(pinj_21l,ece30)|RATIO(pinj_21r,ece30)|RATIO(pinj_30l,ece30)|RATIO(pinj_30r,ece30)|RATIO(pinj_33l,ece30)|RATIO(pinj_33r,ece30)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece30)|RATIO(pinj_21l,ece30)|RATIO(pinj_21r,ece30)|RATIO(pinj_33l,ece30)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece30,C6,LEVEL_RATE(ece30|pinj_b),LEVEL_RATE(ece30|pinj) = sum_b LEVEL_RATE(ece30|pinj_b),LEVEL_RATE(ece30|pinj),LEVEL_RATE(ece30|pinj_15l)|LEVEL_RATE(ece30|pinj_15r)|LEVEL_RATE(ece30|pinj_21l)|LEVEL_RATE(ece30|pinj_21r)|LEVEL_RATE(ece30|pinj_30l)|LEVEL_RATE(ece30|pinj_30r)|LEVEL_RATE(ece30|pinj_33l)|LEVEL_RATE(ece30|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece30|pinj_15r)|LEVEL_RATE(ece30|pinj_21l)|LEVEL_RATE(ece30|pinj_21r)|LEVEL_RATE(ece30|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece30,C7,RATE_OVER_LEVEL(pinj_b|ece30),RATE_OVER_LEVEL(pinj|ece30) = sum_b RATE_OVER_LEVEL(pinj_b|ece30),RATE_OVER_LEVEL(pinj|ece30),RATE_OVER_LEVEL(pinj_15l|ece30)|RATE_OVER_LEVEL(pinj_15r|ece30)|RATE_OVER_LEVEL(pinj_21l|ece30)|RATE_OVER_LEVEL(pinj_21r|ece30)|RATE_OVER_LEVEL(pinj_30l|ece30)|RATE_OVER_LEVEL(pinj_30r|ece30)|RATE_OVER_LEVEL(pinj_33l|ece30)|RATE_OVER_LEVEL(pinj_33r|ece30),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece30)|RATE_OVER_LEVEL(pinj_21l|ece30)|RATE_OVER_LEVEL(pinj_21r|ece30)|RATE_OVER_LEVEL(pinj_33l|ece30),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece31,C2,"PROD(pinj_b,ece31)","PROD(pinj,ece31) = sum_b PROD(pinj_b,ece31)","PROD(pinj,ece31)","PROD(pinj_15l,ece31)|PROD(pinj_15r,ece31)|PROD(pinj_21l,ece31)|PROD(pinj_21r,ece31)|PROD(pinj_30l,ece31)|PROD(pinj_30r,ece31)|PROD(pinj_33l,ece31)|PROD(pinj_33r,ece31)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece31)|PROD(pinj_21l,ece31)|PROD(pinj_21r,ece31)|PROD(pinj_33l,ece31)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece31,C3,"RATIO(pinj_b,ece31)","RATIO(pinj,ece31) = sum_b RATIO(pinj_b,ece31)","RATIO(pinj,ece31)","RATIO(pinj_15l,ece31)|RATIO(pinj_15r,ece31)|RATIO(pinj_21l,ece31)|RATIO(pinj_21r,ece31)|RATIO(pinj_30l,ece31)|RATIO(pinj_30r,ece31)|RATIO(pinj_33l,ece31)|RATIO(pinj_33r,ece31)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece31)|RATIO(pinj_21l,ece31)|RATIO(pinj_21r,ece31)|RATIO(pinj_33l,ece31)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece31,C6,LEVEL_RATE(ece31|pinj_b),LEVEL_RATE(ece31|pinj) = sum_b LEVEL_RATE(ece31|pinj_b),LEVEL_RATE(ece31|pinj),LEVEL_RATE(ece31|pinj_15l)|LEVEL_RATE(ece31|pinj_15r)|LEVEL_RATE(ece31|pinj_21l)|LEVEL_RATE(ece31|pinj_21r)|LEVEL_RATE(ece31|pinj_30l)|LEVEL_RATE(ece31|pinj_30r)|LEVEL_RATE(ece31|pinj_33l)|LEVEL_RATE(ece31|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece31|pinj_15r)|LEVEL_RATE(ece31|pinj_21l)|LEVEL_RATE(ece31|pinj_21r)|LEVEL_RATE(ece31|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece31,C7,RATE_OVER_LEVEL(pinj_b|ece31),RATE_OVER_LEVEL(pinj|ece31) = sum_b RATE_OVER_LEVEL(pinj_b|ece31),RATE_OVER_LEVEL(pinj|ece31),RATE_OVER_LEVEL(pinj_15l|ece31)|RATE_OVER_LEVEL(pinj_15r|ece31)|RATE_OVER_LEVEL(pinj_21l|ece31)|RATE_OVER_LEVEL(pinj_21r|ece31)|RATE_OVER_LEVEL(pinj_30l|ece31)|RATE_OVER_LEVEL(pinj_30r|ece31)|RATE_OVER_LEVEL(pinj_33l|ece31)|RATE_OVER_LEVEL(pinj_33r|ece31),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece31)|RATE_OVER_LEVEL(pinj_21l|ece31)|RATE_OVER_LEVEL(pinj_21r|ece31)|RATE_OVER_LEVEL(pinj_33l|ece31),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece33,C2,"PROD(pinj_b,ece33)","PROD(pinj,ece33) = sum_b PROD(pinj_b,ece33)","PROD(pinj,ece33)","PROD(pinj_15l,ece33)|PROD(pinj_15r,ece33)|PROD(pinj_21l,ece33)|PROD(pinj_21r,ece33)|PROD(pinj_30l,ece33)|PROD(pinj_30r,ece33)|PROD(pinj_33l,ece33)|PROD(pinj_33r,ece33)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece33)|PROD(pinj_21l,ece33)|PROD(pinj_21r,ece33)|PROD(pinj_33l,ece33)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece33,C3,"RATIO(pinj_b,ece33)","RATIO(pinj,ece33) = sum_b RATIO(pinj_b,ece33)","RATIO(pinj,ece33)","RATIO(pinj_15l,ece33)|RATIO(pinj_15r,ece33)|RATIO(pinj_21l,ece33)|RATIO(pinj_21r,ece33)|RATIO(pinj_30l,ece33)|RATIO(pinj_30r,ece33)|RATIO(pinj_33l,ece33)|RATIO(pinj_33r,ece33)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece33)|RATIO(pinj_21l,ece33)|RATIO(pinj_21r,ece33)|RATIO(pinj_33l,ece33)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece33,C6,LEVEL_RATE(ece33|pinj_b),LEVEL_RATE(ece33|pinj) = sum_b LEVEL_RATE(ece33|pinj_b),LEVEL_RATE(ece33|pinj),LEVEL_RATE(ece33|pinj_15l)|LEVEL_RATE(ece33|pinj_15r)|LEVEL_RATE(ece33|pinj_21l)|LEVEL_RATE(ece33|pinj_21r)|LEVEL_RATE(ece33|pinj_30l)|LEVEL_RATE(ece33|pinj_30r)|LEVEL_RATE(ece33|pinj_33l)|LEVEL_RATE(ece33|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece33|pinj_15r)|LEVEL_RATE(ece33|pinj_21l)|LEVEL_RATE(ece33|pinj_21r)|LEVEL_RATE(ece33|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece33,C7,RATE_OVER_LEVEL(pinj_b|ece33),RATE_OVER_LEVEL(pinj|ece33) = sum_b RATE_OVER_LEVEL(pinj_b|ece33),RATE_OVER_LEVEL(pinj|ece33),RATE_OVER_LEVEL(pinj_15l|ece33)|RATE_OVER_LEVEL(pinj_15r|ece33)|RATE_OVER_LEVEL(pinj_21l|ece33)|RATE_OVER_LEVEL(pinj_21r|ece33)|RATE_OVER_LEVEL(pinj_30l|ece33)|RATE_OVER_LEVEL(pinj_30r|ece33)|RATE_OVER_LEVEL(pinj_33l|ece33)|RATE_OVER_LEVEL(pinj_33r|ece33),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece33)|RATE_OVER_LEVEL(pinj_21l|ece33)|RATE_OVER_LEVEL(pinj_21r|ece33)|RATE_OVER_LEVEL(pinj_33l|ece33),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece35,C2,"PROD(pinj_b,ece35)","PROD(pinj,ece35) = sum_b PROD(pinj_b,ece35)","PROD(pinj,ece35)","PROD(pinj_15l,ece35)|PROD(pinj_15r,ece35)|PROD(pinj_21l,ece35)|PROD(pinj_21r,ece35)|PROD(pinj_30l,ece35)|PROD(pinj_30r,ece35)|PROD(pinj_33l,ece35)|PROD(pinj_33r,ece35)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece35)|PROD(pinj_21l,ece35)|PROD(pinj_21r,ece35)|PROD(pinj_33l,ece35)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece35,C3,"RATIO(pinj_b,ece35)","RATIO(pinj,ece35) = sum_b RATIO(pinj_b,ece35)","RATIO(pinj,ece35)","RATIO(pinj_15l,ece35)|RATIO(pinj_15r,ece35)|RATIO(pinj_21l,ece35)|RATIO(pinj_21r,ece35)|RATIO(pinj_30l,ece35)|RATIO(pinj_30r,ece35)|RATIO(pinj_33l,ece35)|RATIO(pinj_33r,ece35)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece35)|RATIO(pinj_21l,ece35)|RATIO(pinj_21r,ece35)|RATIO(pinj_33l,ece35)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece35,C6,LEVEL_RATE(ece35|pinj_b),LEVEL_RATE(ece35|pinj) = sum_b LEVEL_RATE(ece35|pinj_b),LEVEL_RATE(ece35|pinj),LEVEL_RATE(ece35|pinj_15l)|LEVEL_RATE(ece35|pinj_15r)|LEVEL_RATE(ece35|pinj_21l)|LEVEL_RATE(ece35|pinj_21r)|LEVEL_RATE(ece35|pinj_30l)|LEVEL_RATE(ece35|pinj_30r)|LEVEL_RATE(ece35|pinj_33l)|LEVEL_RATE(ece35|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece35|pinj_15r)|LEVEL_RATE(ece35|pinj_21l)|LEVEL_RATE(ece35|pinj_21r)|LEVEL_RATE(ece35|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece35,C7,RATE_OVER_LEVEL(pinj_b|ece35),RATE_OVER_LEVEL(pinj|ece35) = sum_b RATE_OVER_LEVEL(pinj_b|ece35),RATE_OVER_LEVEL(pinj|ece35),RATE_OVER_LEVEL(pinj_15l|ece35)|RATE_OVER_LEVEL(pinj_15r|ece35)|RATE_OVER_LEVEL(pinj_21l|ece35)|RATE_OVER_LEVEL(pinj_21r|ece35)|RATE_OVER_LEVEL(pinj_30l|ece35)|RATE_OVER_LEVEL(pinj_30r|ece35)|RATE_OVER_LEVEL(pinj_33l|ece35)|RATE_OVER_LEVEL(pinj_33r|ece35),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece35)|RATE_OVER_LEVEL(pinj_21l|ece35)|RATE_OVER_LEVEL(pinj_21r|ece35)|RATE_OVER_LEVEL(pinj_33l|ece35),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece36,C2,"PROD(pinj_b,ece36)","PROD(pinj,ece36) = sum_b PROD(pinj_b,ece36)","PROD(pinj,ece36)","PROD(pinj_15l,ece36)|PROD(pinj_15r,ece36)|PROD(pinj_21l,ece36)|PROD(pinj_21r,ece36)|PROD(pinj_30l,ece36)|PROD(pinj_30r,ece36)|PROD(pinj_33l,ece36)|PROD(pinj_33r,ece36)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece36)|PROD(pinj_21l,ece36)|PROD(pinj_21r,ece36)|PROD(pinj_33l,ece36)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece36,C3,"RATIO(pinj_b,ece36)","RATIO(pinj,ece36) = sum_b RATIO(pinj_b,ece36)","RATIO(pinj,ece36)","RATIO(pinj_15l,ece36)|RATIO(pinj_15r,ece36)|RATIO(pinj_21l,ece36)|RATIO(pinj_21r,ece36)|RATIO(pinj_30l,ece36)|RATIO(pinj_30r,ece36)|RATIO(pinj_33l,ece36)|RATIO(pinj_33r,ece36)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece36)|RATIO(pinj_21l,ece36)|RATIO(pinj_21r,ece36)|RATIO(pinj_33l,ece36)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece36,C6,LEVEL_RATE(ece36|pinj_b),LEVEL_RATE(ece36|pinj) = sum_b LEVEL_RATE(ece36|pinj_b),LEVEL_RATE(ece36|pinj),LEVEL_RATE(ece36|pinj_15l)|LEVEL_RATE(ece36|pinj_15r)|LEVEL_RATE(ece36|pinj_21l)|LEVEL_RATE(ece36|pinj_21r)|LEVEL_RATE(ece36|pinj_30l)|LEVEL_RATE(ece36|pinj_30r)|LEVEL_RATE(ece36|pinj_33l)|LEVEL_RATE(ece36|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece36|pinj_15r)|LEVEL_RATE(ece36|pinj_21l)|LEVEL_RATE(ece36|pinj_21r)|LEVEL_RATE(ece36|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_ece36,C7,RATE_OVER_LEVEL(pinj_b|ece36),RATE_OVER_LEVEL(pinj|ece36) = sum_b RATE_OVER_LEVEL(pinj_b|ece36),RATE_OVER_LEVEL(pinj|ece36),RATE_OVER_LEVEL(pinj_15l|ece36)|RATE_OVER_LEVEL(pinj_15r|ece36)|RATE_OVER_LEVEL(pinj_21l|ece36)|RATE_OVER_LEVEL(pinj_21r|ece36)|RATE_OVER_LEVEL(pinj_30l|ece36)|RATE_OVER_LEVEL(pinj_30r|ece36)|RATE_OVER_LEVEL(pinj_33l|ece36)|RATE_OVER_LEVEL(pinj_33r|ece36),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,4,RATE_OVER_LEVEL(pinj_15r|ece36)|RATE_OVER_LEVEL(pinj_21l|ece36)|RATE_OVER_LEVEL(pinj_21r|ece36)|RATE_OVER_LEVEL(pinj_33l|ece36),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece37,C2,"PROD(pinj_b,ece37)","PROD(pinj,ece37) = sum_b PROD(pinj_b,ece37)","PROD(pinj,ece37)","PROD(pinj_15l,ece37)|PROD(pinj_15r,ece37)|PROD(pinj_21l,ece37)|PROD(pinj_21r,ece37)|PROD(pinj_30l,ece37)|PROD(pinj_30r,ece37)|PROD(pinj_33l,ece37)|PROD(pinj_33r,ece37)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece37)|PROD(pinj_21l,ece37)|PROD(pinj_21r,ece37)|PROD(pinj_33l,ece37)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
